ts_iso,endpoint,http_status,client_total_ms,server_latency_ms,url,cold_start
2025-11-15T15:06:51Z,ce_nobatch,200,17.911,6.475,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:51Z,ce_nobatch,200,7.624,7.055,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:51Z,ce_nobatch,200,6.906,6.422,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:52Z,ce_nobatch,200,15.516,7.383,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:52Z,ce_nobatch,200,6.752,5.986,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:52Z,ce_nobatch,200,7.173,5.939,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:52Z,ce_nobatch,200,9.06,7.02,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:53Z,ce_nobatch,200,9.705,6.44,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:53Z,ce_nobatch,200,6.687,6.198,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:53Z,ce_nobatch,200,7.16,6.426,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:53Z,ce_nobatch,200,6.861,6.326,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:54Z,ce_nobatch,200,8.784,6.945,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:54Z,ce_nobatch,200,6.519,5.833,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:54Z,ce_nobatch,200,6.815,6.162,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:54Z,ce_nobatch,200,7.3,6.684,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:55Z,ce_nobatch,200,7.421,6.674,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:55Z,ce_nobatch,200,8.21,7.544,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:55Z,ce_nobatch,200,8.82,6.079,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:55Z,ce_nobatch,200,6.334,5.648,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:56Z,ce_nobatch,200,7.034,6.386,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:56Z,ce_nobatch,200,8.148,7.115,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:56Z,ce_nobatch,200,7.974,7.228,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:56Z,ce_nobatch,200,7.125,6.463,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:56Z,ce_nobatch,200,6.363,5.699,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:57Z,ce_nobatch,200,6.406,5.827,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:57Z,ce_nobatch,200,7.528,7.138,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:57Z,ce_nobatch,200,7.954,5.861,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:57Z,ce_nobatch,200,7.578,7.033,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:58Z,ce_nobatch,200,8.205,7.539,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:58Z,ce_nobatch,200,8.873,8.225,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:58Z,ce_nobatch,200,6.765,6.044,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:58Z,ce_nobatch,200,7.486,6.834,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:58Z,ce_nobatch,200,10.669,6.095,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:59Z,ce_nobatch,200,6.969,6.249,http://127.0.0.1:8080/send/nobatch,
2025-11-15T15:06:59Z,ce_nobatch,200,7.708,7.016,http://127.0.0.1:8080/send/nobatch,
