ts_iso,endpoint,http_status,client_total_ms,server_latency_ms,url,cold_start
2025-11-14T21:49:49Z,ce_batch,200,19.046,13.362,http://34.8.201.151/send/batch,
2025-11-14T21:49:50Z,ce_batch,200,17.257,12.37,http://34.8.201.151/send/batch,
2025-11-14T21:49:50Z,ce_batch,200,16.62,11.925,http://34.8.201.151/send/batch,
2025-11-14T21:49:50Z,ce_batch,200,16.707,12.011,http://34.8.201.151/send/batch,
2025-11-14T21:49:50Z,ce_batch,200,17.356,11.525,http://34.8.201.151/send/batch,
2025-11-14T21:49:51Z,ce_batch,200,19.117,11.677,http://34.8.201.151/send/batch,
2025-11-14T21:49:51Z,ce_batch,200,20.837,12.797,http://34.8.201.151/send/batch,
2025-11-14T21:49:51Z,ce_batch,200,17.72,12.461,http://34.8.201.151/send/batch,
2025-11-14T21:49:51Z,ce_batch,200,16.704,11.587,http://34.8.201.151/send/batch,
2025-11-14T21:49:52Z,ce_batch,200,23.555,11.833,http://34.8.201.151/send/batch,
2025-11-14T21:49:52Z,ce_batch,200,15.953,11.736,http://34.8.201.151/send/batch,
2025-11-14T21:49:52Z,ce_batch,200,18.085,12.411,http://34.8.201.151/send/batch,
2025-11-14T21:49:52Z,ce_batch,200,17.396,11.914,http://34.8.201.151/send/batch,
2025-11-14T21:49:52Z,ce_batch,200,20.179,11.981,http://34.8.201.151/send/batch,
2025-11-14T21:49:53Z,ce_batch,200,17.256,11.949,http://34.8.201.151/send/batch,
2025-11-14T21:49:53Z,ce_batch,200,17.276,12.632,http://34.8.201.151/send/batch,
2025-11-14T21:49:53Z,ce_batch,200,21.107,12.394,http://34.8.201.151/send/batch,
2025-11-14T21:49:53Z,ce_batch,200,23.044,15.772,http://34.8.201.151/send/batch,
2025-11-14T21:49:54Z,ce_batch,200,18.721,12.844,http://34.8.201.151/send/batch,
2025-11-14T21:49:54Z,ce_batch,200,17.616,11.975,http://34.8.201.151/send/batch,
2025-11-14T21:49:54Z,ce_batch,200,16.84,11.745,http://34.8.201.151/send/batch,
2025-11-14T21:49:54Z,ce_batch,200,17.155,11.905,http://34.8.201.151/send/batch,
2025-11-14T21:49:55Z,ce_batch,200,15.86,11.72,http://34.8.201.151/send/batch,
2025-11-14T21:49:55Z,ce_batch,200,18.665,13.241,http://34.8.201.151/send/batch,
2025-11-14T21:49:55Z,ce_batch,200,16.656,11.587,http://34.8.201.151/send/batch,
2025-11-14T21:49:55Z,ce_batch,200,16.824,11.505,http://34.8.201.151/send/batch,
2025-11-14T21:49:55Z,ce_batch,200,23.608,13.19,http://34.8.201.151/send/batch,
2025-11-14T21:49:56Z,ce_batch,200,19.564,12.675,http://34.8.201.151/send/batch,
2025-11-14T21:49:56Z,ce_batch,200,19.888,11.592,http://34.8.201.151/send/batch,
2025-11-14T21:49:56Z,ce_batch,200,16.562,11.604,http://34.8.201.151/send/batch,
2025-11-14T21:49:56Z,ce_batch,200,16.734,12.233,http://34.8.201.151/send/batch,
2025-11-14T21:49:57Z,ce_batch,200,17.823,12.532,http://34.8.201.151/send/batch,
2025-11-14T21:49:57Z,ce_batch,200,19.712,12.739,http://34.8.201.151/send/batch,
2025-11-14T21:49:57Z,ce_batch,200,17.691,12.206,http://34.8.201.151/send/batch,
2025-11-14T21:49:57Z,ce_batch,200,22.5,16.786,http://34.8.201.151/send/batch,
2025-11-14T21:49:57Z,ce_batch,200,18.752,13.106,http://34.8.201.151/send/batch,
2025-11-14T21:49:58Z,ce_batch,200,19.547,12.979,http://34.8.201.151/send/batch,
2025-11-14T21:49:58Z,ce_batch,200,18.288,12.999,http://34.8.201.151/send/batch,
2025-11-14T21:49:58Z,ce_batch,200,19.751,11.983,http://34.8.201.151/send/batch,
2025-11-14T21:49:58Z,ce_batch,200,16.941,12.112,http://34.8.201.151/send/batch,
2025-11-14T21:49:58Z,ce_batch,200,17.383,11.568,http://34.8.201.151/send/batch,
2025-11-14T21:49:59Z,ce_batch,200,17.391,11.896,http://34.8.201.151/send/batch,
2025-11-14T21:49:59Z,ce_batch,200,16.295,11.546,http://34.8.201.151/send/batch,
2025-11-14T21:49:59Z,ce_batch,200,18.211,11.956,http://34.8.201.151/send/batch,
2025-11-14T21:49:59Z,ce_batch,200,16.29,11.775,http://34.8.201.151/send/batch,
2025-11-14T21:50:00Z,ce_batch,200,21.745,13.08,http://34.8.201.151/send/batch,
2025-11-14T21:50:00Z,ce_batch,200,17.226,12.387,http://34.8.201.151/send/batch,
2025-11-14T21:50:00Z,ce_batch,200,19.845,14.76,http://34.8.201.151/send/batch,
2025-11-14T21:50:00Z,ce_batch,200,17.392,11.236,http://34.8.201.151/send/batch,
2025-11-14T21:50:01Z,ce_batch,200,17.336,12.279,http://34.8.201.151/send/batch,
2025-11-14T21:50:01Z,ce_batch,200,18.203,11.978,http://34.8.201.151/send/batch,
2025-11-14T21:50:01Z,ce_batch,200,16.931,12.186,http://34.8.201.151/send/batch,
2025-11-14T21:50:01Z,ce_batch,200,19.453,14.038,http://34.8.201.151/send/batch,
2025-11-14T21:50:01Z,ce_batch,200,24.0,17.209,http://34.8.201.151/send/batch,
2025-11-14T21:50:02Z,ce_batch,200,19.225,12.132,http://34.8.201.151/send/batch,
2025-11-14T21:50:02Z,ce_batch,200,18.4,12.859,http://34.8.201.151/send/batch,
2025-11-14T21:50:02Z,ce_batch,200,16.737,12.129,http://34.8.201.151/send/batch,
2025-11-14T21:50:02Z,ce_batch,200,17.424,11.944,http://34.8.201.151/send/batch,
2025-11-14T21:50:03Z,ce_batch,200,18.052,13.16,http://34.8.201.151/send/batch,
2025-11-14T21:50:03Z,ce_batch,200,20.557,15.459,http://34.8.201.151/send/batch,
2025-11-14T21:50:03Z,ce_batch,200,17.677,11.746,http://34.8.201.151/send/batch,
2025-11-14T21:50:03Z,ce_batch,200,17.784,13.857,http://34.8.201.151/send/batch,
2025-11-14T21:50:04Z,ce_batch,200,17.066,12.061,http://34.8.201.151/send/batch,
