ts,cold_start,server_ms
2025-10-02T17:36:44.307450,False,7.512
2025-10-02T17:36:44.371663,False,7.627
2025-10-02T17:36:44.450186,False,7.318
2025-10-02T17:36:44.516052,False,7.114
2025-10-02T17:36:44.587976,False,7.608
2025-10-02T17:36:44.670948,False,7.4
2025-10-02T17:36:44.742190,False,7.546
2025-10-02T17:36:44.815086,False,7.739
2025-10-02T17:36:44.885113,False,8.755
2025-10-02T17:36:44.952182,False,7.183
2025-10-02T17:36:45.037443,False,7.528
2025-10-02T17:36:45.106369,False,6.801
2025-10-02T17:36:45.176214,False,7.737
2025-10-02T17:36:45.269530,False,7.981
2025-10-02T17:36:45.355333,False,8.125
2025-10-02T17:36:45.426285,False,7.932
2025-10-02T17:36:45.497739,False,7.605
2025-10-02T17:36:45.568800,False,6.981
2025-10-02T17:36:45.637438,False,9.463
2025-10-02T17:36:45.708466,False,7.626
2025-10-02T17:36:45.777984,False,7.28
2025-10-02T17:36:45.873617,False,18.105
2025-10-02T17:36:45.957266,False,7.252
2025-10-02T17:36:46.028401,False,7.169
2025-10-02T17:36:46.100381,False,6.958
2025-10-02T17:36:46.188189,False,7.377
2025-10-02T17:36:46.259716,False,8.421
2025-10-02T17:36:46.342116,False,6.953
2025-10-02T17:36:46.414993,False,7.965
2025-10-02T17:36:46.480972,False,7.207
2025-10-02T17:36:46.563876,False,7.968
2025-10-02T17:36:46.647222,False,7.523
2025-10-02T17:36:46.733137,False,8.243
2025-10-02T17:36:46.800095,False,6.972
2025-10-02T17:36:46.881276,False,7.822
2025-10-02T17:36:46.949859,False,7.835
2025-10-02T17:36:47.020720,False,7.313
2025-10-02T17:36:47.100198,False,6.737
2025-10-02T17:36:47.168128,False,7.521
2025-10-02T17:36:47.251375,False,6.932
2025-10-02T17:36:47.319914,False,6.963
2025-10-02T17:36:47.401816,False,7.42
2025-10-02T17:36:47.470540,False,7.412
2025-10-02T17:36:47.552785,False,6.748
2025-10-02T17:36:47.620641,False,7.704
2025-10-02T17:36:47.705976,False,7.865
2025-10-02T17:36:47.785099,False,7.094
2025-10-02T17:36:47.855009,False,6.724
2025-10-02T17:36:47.937781,False,7.374
2025-10-02T17:36:48.024586,False,7.004
2025-10-02T17:36:48.096325,False,7.321
2025-10-02T17:36:48.186434,False,10.02
2025-10-02T17:36:48.268714,False,7.451
2025-10-02T17:36:48.349887,False,7.071
2025-10-02T17:36:48.435420,False,7.41
2025-10-02T17:36:48.503944,False,7.114
2025-10-02T17:36:48.589133,False,7.295
2025-10-02T17:36:48.660460,False,7.332
2025-10-02T17:36:48.766663,False,7.637
2025-10-02T17:36:48.844392,False,7.094
2025-10-02T17:36:48.932581,False,8.463
2025-10-02T17:36:49.025738,False,8.703
2025-10-02T17:36:49.095900,False,9.453
2025-10-02T17:36:49.162031,False,6.977
2025-10-02T17:36:49.241970,False,7.15
2025-10-02T17:36:49.324446,False,6.755
2025-10-02T17:36:49.410085,False,7.481
2025-10-02T17:36:49.496181,False,6.926
2025-10-02T17:36:49.584798,False,7.088
2025-10-02T17:36:49.655496,False,7.586
2025-10-02T17:36:49.723920,False,7.282
2025-10-02T17:36:49.805392,False,8.173
2025-10-02T17:36:49.873153,False,7.44
2025-10-02T17:36:49.958212,False,8.106
2025-10-02T17:36:50.030958,False,8.34
2025-10-02T17:36:50.115132,False,7.637
2025-10-02T17:36:50.202244,False,7.39
2025-10-02T17:36:50.289041,False,9.044
2025-10-02T17:36:50.359258,False,8.773
2025-10-02T17:36:50.445057,False,7.053
2025-10-02T17:36:50.530361,False,8.207
2025-10-02T17:36:50.602307,False,7.627
2025-10-02T17:36:50.672789,False,7.56
2025-10-02T17:36:50.742742,False,6.807
2025-10-02T17:36:50.822248,False,7.766
2025-10-02T17:36:50.905436,False,7.217
2025-10-02T17:36:50.982770,False,7.059
2025-10-02T17:36:51.053794,False,7.446
2025-10-02T17:36:51.124910,False,8.895
2025-10-02T17:36:51.195101,False,7.263
2025-10-02T17:36:51.284237,False,7.217
2025-10-02T17:36:51.352085,False,7.097
2025-10-02T17:36:51.419990,False,7.509
2025-10-02T17:36:51.509061,False,8.02
2025-10-02T17:36:51.579781,False,7.748
2025-10-02T17:36:51.661600,False,6.851
2025-10-02T17:36:51.733836,False,7.807
2025-10-02T17:36:51.804055,False,8.062
2025-10-02T17:36:51.874450,False,7.299
2025-10-02T17:36:51.960331,False,7.573
2025-10-02T17:36:52.043333,False,7.737
2025-10-02T17:36:52.110894,False,8.031
2025-10-02T17:36:52.191879,False,8.146
2025-10-02T17:36:52.275753,False,8.068
2025-10-02T17:36:52.363118,False,7.85
2025-10-02T17:36:52.433299,False,8.461
2025-10-02T17:36:52.502917,False,7.795
2025-10-02T17:36:52.585859,False,7.977
2025-10-02T17:36:52.651818,False,7.485
2025-10-02T17:36:52.737737,False,7.139
2025-10-02T17:36:52.820628,False,7.618
2025-10-02T17:36:52.901925,False,7.325
2025-10-02T17:36:52.974246,False,7.555
2025-10-02T17:36:53.040037,False,7.628
2025-10-02T17:36:53.122628,False,7.712
2025-10-02T17:36:53.193550,False,7.021
2025-10-02T17:36:53.275388,False,7.501
2025-10-02T17:36:53.347143,False,7.152
2025-10-02T17:36:53.414689,False,7.861
2025-10-02T17:36:53.484566,False,7.907
2025-10-02T17:36:53.569516,False,7.809
2025-10-02T17:36:53.652683,False,7.019
2025-10-02T17:36:53.720816,False,6.844
2025-10-02T17:36:53.805097,False,7.41
2025-10-02T17:36:53.879531,False,7.613
2025-10-02T17:36:53.961107,False,7.173
2025-10-02T17:36:54.042254,False,7.958
2025-10-02T17:36:54.127377,False,7.886
2025-10-02T17:36:54.216987,False,7.904
2025-10-02T17:36:54.287258,False,7.242
2025-10-02T17:36:54.367676,False,7.071
2025-10-02T17:36:54.447828,False,6.982
2025-10-02T17:36:54.521485,False,7.465
2025-10-02T17:36:54.590960,False,8.359
2025-10-02T17:36:54.657297,False,7.052
2025-10-02T17:36:54.740452,False,7.2
2025-10-02T17:36:54.823606,False,7.826
2025-10-02T17:36:54.905936,False,7.353
2025-10-02T17:36:54.990555,False,7.335
2025-10-02T17:36:55.072653,False,7.166
2025-10-02T17:36:55.155857,False,8.062
2025-10-02T17:36:55.223478,False,6.875
2025-10-02T17:36:55.310301,False,8.828
2025-10-02T17:36:55.392153,False,7.511
2025-10-02T17:36:55.462222,False,7.218
2025-10-02T17:36:55.530690,False,7.431
2025-10-02T17:36:55.596629,False,8.068
2025-10-02T17:36:55.679129,False,6.977
2025-10-02T17:36:55.746650,False,7.255
2025-10-02T17:36:55.830150,False,7.343
2025-10-02T17:36:55.896536,False,7.717
2025-10-02T17:36:55.963843,False,7.27
2025-10-02T17:36:56.047089,False,7.89
2025-10-02T17:36:56.121528,False,7.081
2025-10-02T17:36:56.207325,False,7.952
2025-10-02T17:36:56.296248,False,7.797
2025-10-02T17:36:56.365394,False,7.166
2025-10-02T17:36:56.446581,False,7.623
2025-10-02T17:36:56.530814,False,7.679
2025-10-02T17:36:56.601416,False,6.903
2025-10-02T17:36:56.670446,False,7.611
2025-10-02T17:36:56.754021,False,7.045
2025-10-02T17:36:56.824487,False,7.105
2025-10-02T17:36:56.892164,False,6.962
2025-10-02T17:36:56.979145,False,7.559
2025-10-02T17:36:57.060699,False,7.25
2025-10-02T17:36:57.133228,False,6.945
2025-10-02T17:36:57.204763,False,7.865
2025-10-02T17:36:57.305903,False,7.634
2025-10-02T17:36:57.387304,False,7.106
2025-10-02T17:36:57.472732,False,7.286
2025-10-02T17:36:57.540540,False,6.976
2025-10-02T17:36:57.628221,False,8.276
2025-10-02T17:36:57.697027,False,7.215
2025-10-02T17:36:57.763419,False,6.913
2025-10-02T17:36:57.831089,False,6.838
2025-10-02T17:36:57.916473,False,7.414
2025-10-02T17:36:57.987223,False,7.475
2025-10-02T17:36:58.070258,False,7.136
2025-10-02T17:36:58.149573,False,6.789
2025-10-02T17:36:58.236655,False,7.901
2025-10-02T17:36:58.319261,False,7.731
2025-10-02T17:36:58.385972,False,7.966
2025-10-02T17:36:58.452411,False,7.162
2025-10-02T17:36:58.520728,False,7.684
2025-10-02T17:36:58.606474,False,7.754
2025-10-02T17:36:58.689167,False,6.968
2025-10-02T17:36:58.770237,False,7.274
2025-10-02T17:36:58.851693,False,7.754
2025-10-02T17:36:58.921682,False,7.304
2025-10-02T17:36:58.986702,False,7.114
2025-10-02T17:36:59.058048,False,7.353
2025-10-02T17:36:59.163538,False,7.445
2025-10-02T17:36:59.230224,False,7.101
2025-10-02T17:36:59.299959,False,6.898
2025-10-02T17:36:59.370939,False,6.901
2025-10-02T17:36:59.457291,False,7.992
2025-10-02T17:36:59.542180,False,7.795
2025-10-02T17:36:59.628105,False,7.529
2025-10-02T17:36:59.713486,False,7.897
2025-10-02T17:36:59.780452,False,7.238
2025-10-02T17:36:59.863909,False,7.428
2025-10-02T17:36:59.947290,False,7.469
2025-10-02T17:37:00.031304,False,7.169
2025-10-02T17:37:00.113656,False,7.239
2025-10-02T17:37:00.194092,False,7.931
2025-10-02T17:37:00.283039,False,7.674
2025-10-02T17:37:00.351235,False,7.819
2025-10-02T17:37:00.421892,False,9.577
2025-10-02T17:37:00.501208,False,7.71
2025-10-02T17:37:00.569793,False,7.853
2025-10-02T17:37:00.652212,False,8.234
2025-10-02T17:37:00.728755,False,7.27
2025-10-02T17:37:00.792184,False,7.274
2025-10-02T17:37:00.874230,False,7.544
2025-10-02T17:37:00.943635,False,7.711
2025-10-02T17:37:01.014090,False,8.265
2025-10-02T17:37:01.094605,False,6.889
2025-10-02T17:37:01.163238,False,7.797
2025-10-02T17:37:01.230797,False,6.777
2025-10-02T17:37:01.299547,False,7.484
2025-10-02T17:37:01.370788,False,7.676
2025-10-02T17:37:01.438798,False,7.822
2025-10-02T17:37:01.506671,False,7.486
2025-10-02T17:37:01.575225,False,7.935
2025-10-02T17:37:01.660725,False,8.329
2025-10-02T17:37:01.747167,False,8.165
2025-10-02T17:37:01.830737,False,6.863
2025-10-02T17:37:01.915198,False,7.887
2025-10-02T17:37:01.996087,False,8.328
2025-10-02T17:37:02.066040,False,7.371
2025-10-02T17:37:02.152739,False,7.001
2025-10-02T17:37:02.233839,False,8.062
2025-10-02T17:37:02.302709,False,7.62
2025-10-02T17:37:02.369385,False,7.986
2025-10-02T17:37:02.449905,False,7.64
2025-10-02T17:37:02.534550,False,7.703
2025-10-02T17:37:02.618935,False,7.649
2025-10-02T17:37:02.689693,False,7.381
2025-10-02T17:37:02.760842,False,6.965
2025-10-02T17:37:02.840091,False,7.345
2025-10-02T17:37:02.907363,False,7.718
2025-10-02T17:37:02.975945,False,7.275
2025-10-02T17:37:03.052927,False,7.694
2025-10-02T17:37:03.136740,False,8.172
2025-10-02T17:37:03.219333,False,6.798
2025-10-02T17:37:03.302699,False,7.256
2025-10-02T17:37:03.386101,False,7.823
2025-10-02T17:37:03.454494,False,7.776
2025-10-02T17:37:03.537018,False,7.605
2025-10-02T17:37:03.610124,False,8.793
2025-10-02T17:37:03.691174,False,7.578
2025-10-02T17:37:03.773770,False,8.175
2025-10-02T17:37:03.857449,False,7.254
2025-10-02T17:37:03.939339,False,7.544
2025-10-02T17:37:04.025630,False,7.074
2025-10-02T17:37:04.118845,False,6.946
2025-10-02T17:37:04.187255,False,7.234
2025-10-02T17:37:04.269773,False,7.277
2025-10-02T17:37:04.336477,False,7.746
2025-10-02T17:37:04.420412,False,7.174
2025-10-02T17:37:04.491296,False,7.94
2025-10-02T17:37:04.579895,False,7.323
2025-10-02T17:37:04.662002,False,7.298
2025-10-02T17:37:04.743707,False,8.405
2025-10-02T17:37:04.826781,False,7.39
2025-10-02T17:37:04.911688,False,7.474
2025-10-02T17:37:04.992159,False,7.343
2025-10-02T17:37:05.080146,False,7.401
2025-10-02T17:37:05.163507,False,7.134
2025-10-02T17:37:05.245348,False,8.052
2025-10-02T17:37:05.313690,False,7.141
2025-10-02T17:37:05.385809,False,8.346
2025-10-02T17:37:05.469876,False,7.463
2025-10-02T17:37:05.539211,False,7.628
2025-10-02T17:37:05.607511,False,7.455
2025-10-02T17:37:05.677284,False,8.264
2025-10-02T17:37:05.761115,False,7.84
2025-10-02T17:37:05.826920,False,7.223
2025-10-02T17:37:05.909548,False,7.555
2025-10-02T17:37:05.995362,False,7.35
2025-10-02T17:37:06.067871,False,7.003
2025-10-02T17:37:06.140583,False,13.576
2025-10-02T17:37:06.225306,False,7.227
2025-10-02T17:37:06.305493,False,7.592
2025-10-02T17:37:06.370175,False,7.389
2025-10-02T17:37:06.436011,False,8.998
2025-10-02T17:37:06.515558,False,7.422
2025-10-02T17:37:06.583906,False,8.04
2025-10-02T17:37:06.651039,False,7.26
2025-10-02T17:37:06.720409,False,7.469
2025-10-02T17:37:06.790274,False,8.004
2025-10-02T17:37:06.876372,False,9.669
2025-10-02T17:37:06.960293,False,7.407
2025-10-02T17:37:07.032340,False,7.079
2025-10-02T17:37:07.107823,False,9.325
2025-10-02T17:37:07.193470,False,7.428
2025-10-02T17:37:07.263118,False,7.467
2025-10-02T17:37:07.343678,False,7.535
2025-10-02T17:37:07.414076,False,7.805
2025-10-02T17:37:07.486834,False,7.507
2025-10-02T17:37:07.554145,False,7.629
2025-10-02T17:37:07.639298,False,7.565
2025-10-02T17:37:07.720198,False,7.311
2025-10-02T17:37:07.802566,False,7.275
2025-10-02T17:37:07.871007,False,7.046
2025-10-02T17:37:07.941539,False,8.299
2025-10-02T17:37:08.013888,False,7.668
2025-10-02T17:37:08.083142,False,6.75
2025-10-02T17:37:08.153115,False,7.809
2025-10-02T17:37:08.224146,False,7.266
2025-10-02T17:37:08.295792,False,7.334
2025-10-02T17:37:08.378198,False,7.223
2025-10-02T17:37:08.459475,False,7.892
2025-10-02T17:37:08.529457,False,8.093
2025-10-02T17:37:08.614563,False,7.335
2025-10-02T17:37:08.696223,False,7.559
2025-10-02T17:37:08.780401,False,7.123
2025-10-02T17:37:08.849279,False,7.669
2025-10-02T17:37:08.917450,False,6.936
2025-10-02T17:37:08.999056,False,7.954
2025-10-02T17:37:09.067633,False,6.873
2025-10-02T17:37:09.151656,False,7.689
2025-10-02T17:37:09.234923,False,6.98
2025-10-02T17:37:09.301244,False,7.827
2025-10-02T17:37:09.372420,False,7.641
2025-10-02T17:37:09.460929,False,7.38
2025-10-02T17:37:09.550532,False,10.834
2025-10-02T17:37:09.635408,False,7.76
2025-10-02T17:37:09.720372,False,6.93
2025-10-02T17:37:09.818860,False,8.474
2025-10-02T17:37:09.901622,False,7.213
2025-10-02T17:37:09.976610,False,7.61
2025-10-02T17:37:10.058867,False,8.346
2025-10-02T17:37:10.145085,False,10.835
2025-10-02T17:37:10.230780,False,7.727
2025-10-02T17:37:10.313308,False,7.338
2025-10-02T17:37:10.383049,False,7.499
2025-10-02T17:37:10.450654,False,8.604
2025-10-02T17:37:10.525341,False,6.704
2025-10-02T17:37:10.591268,False,8.384
2025-10-02T17:37:10.658573,False,7.488
2025-10-02T17:37:10.743775,False,7.649
2025-10-02T17:37:10.831239,False,8.894
2025-10-02T17:37:10.918444,False,8.078
2025-10-02T17:37:11.007404,False,7.31
2025-10-02T17:37:11.079314,False,8.655
2025-10-02T17:37:11.147929,False,7.068
2025-10-02T17:37:11.217256,False,7.887
2025-10-02T17:37:11.301582,False,7.526
2025-10-02T17:37:11.387334,False,9.234
2025-10-02T17:37:11.458278,False,7.003
2025-10-02T17:37:11.545673,False,8.385
2025-10-02T17:37:11.614688,False,7.465
2025-10-02T17:37:11.684810,False,7.546
2025-10-02T17:37:11.754525,False,7.704
2025-10-02T17:37:11.840063,False,10.083
2025-10-02T17:37:11.909523,False,7.498
2025-10-02T17:37:11.981600,False,7.407
2025-10-02T17:37:12.071336,False,7.242
2025-10-02T17:37:12.157401,False,8.503
2025-10-02T17:37:12.230595,False,10.056
2025-10-02T17:37:12.301111,False,7.28
2025-10-02T17:37:12.373239,False,7.37
2025-10-02T17:37:12.458975,False,8.951
2025-10-02T17:37:12.539051,False,7.097
2025-10-02T17:37:12.626151,False,8.089
2025-10-02T17:37:12.707318,False,7.578
2025-10-02T17:37:12.791186,False,7.676
2025-10-02T17:37:12.863101,False,7.393
2025-10-02T17:37:12.930705,False,7.451
2025-10-02T17:37:12.997014,False,7.35
2025-10-02T17:37:13.079537,False,7.686
2025-10-02T17:37:13.150068,False,8.046
2025-10-02T17:37:13.233969,False,7.445
2025-10-02T17:37:13.302212,False,7.498
2025-10-02T17:37:13.373037,False,9.264
2025-10-02T17:37:13.459680,False,7.988
2025-10-02T17:37:13.541773,False,7.704
2025-10-02T17:37:13.613289,False,7.786
2025-10-02T17:37:13.697745,False,7.327
2025-10-02T17:37:13.771555,False,8.128
2025-10-02T17:37:13.842784,False,7.673
2025-10-02T17:37:13.915615,False,7.999
2025-10-02T17:37:13.998194,False,7.769
2025-10-02T17:37:14.082991,False,7.08
2025-10-02T17:37:14.166887,False,7.443
2025-10-02T17:37:14.248849,False,7.363
2025-10-02T17:37:14.328432,False,7.699
2025-10-02T17:37:14.396095,False,7.808
2025-10-02T17:37:14.480373,False,7.63
2025-10-02T17:37:14.550109,False,7.493
2025-10-02T17:37:14.632814,False,7.483
2025-10-02T17:37:14.714258,False,7.145
2025-10-02T17:37:14.782092,False,7.594
2025-10-02T17:37:14.847065,False,7.074
2025-10-02T17:37:14.934539,False,8.135
2025-10-02T17:37:15.005335,False,8.086
2025-10-02T17:37:15.073095,False,7.304
2025-10-02T17:37:15.147574,False,7.093
2025-10-02T17:37:15.216955,False,7.463
2025-10-02T17:37:15.298821,False,8.354
2025-10-02T17:37:15.385995,False,7.912
2025-10-02T17:37:15.469081,False,8.122
2025-10-02T17:37:15.539441,False,8.067
2025-10-02T17:37:15.620949,False,7.812
2025-10-02T17:37:15.690701,False,7.987
2025-10-02T17:37:15.761221,False,7.057
2025-10-02T17:37:15.848897,False,12.114
2025-10-02T17:37:15.917794,False,7.407
2025-10-02T17:37:15.985134,False,7.497
2025-10-02T17:37:16.065607,False,7.32
2025-10-02T17:37:16.138236,False,8.751
2025-10-02T17:37:16.225524,False,8.054
2025-10-02T17:37:16.310593,False,7.389
2025-10-02T17:37:16.378918,False,7.508
2025-10-02T17:37:16.465742,False,7.594
2025-10-02T17:37:16.547197,False,6.885
2025-10-02T17:37:16.616722,False,7.207
2025-10-02T17:37:16.687072,False,7.214
2025-10-02T17:37:16.759734,False,7.989
2025-10-02T17:37:16.829246,False,7.695
2025-10-02T17:37:16.909107,False,7.009
2025-10-02T17:37:16.973501,False,7.149
2025-10-02T17:37:17.040994,False,7.099
2025-10-02T17:37:17.123827,False,7.025
2025-10-02T17:37:17.193403,False,7.556
2025-10-02T17:37:17.274178,False,7.331
2025-10-02T17:37:17.343413,False,8.4
2025-10-02T17:37:17.425171,False,7.165
2025-10-02T17:37:17.509385,False,8.271
2025-10-02T17:37:17.592758,False,7.459
2025-10-02T17:37:17.662975,False,8.372
