csv_path,stage_label,stage_num,mode,workload,run_folder,run_id,run_started_at,file_started_at,run_date,total_samples,successful_samples,error_rate,ts_first,ts_last,client_count,client_mean,client_p50,client_p95,client_p99,client_min,client_max,server_count,server_mean,server_p50,server_p95,server_p99,server_min,server_max
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-08_15-34-19_run-6223/latencies_cr_batch_2025-11-08_15-34-19.csv,S3,3,independent,cr_batch,2025-11-08_15-34-19_run-6223,6223,2025-11-08T15:34:19,2025-11-08T15:34:19,2025-11-08,500,500,0.0,2025-11-08T15:34:20+00:00,2025-11-08T15:36:43+00:00,500.0,99.29019,103.69749999999999,132.78184999999993,147.61328,48.977,158.608,500.0,12.908296,12.631,14.514399999999998,20.26017,11.275,31.689
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-08_15-34-19_run-6223/latencies_cr_nobatch_2025-11-08_15-34-19.csv,S3,3,independent,cr_nobatch,2025-11-08_15-34-19_run-6223,6223,2025-11-08T15:34:19,2025-11-08T15:34:19,2025-11-08,500,500,0.0,2025-11-08T15:34:20+00:00,2025-11-08T15:36:41+00:00,500.0,94.26791200000001,97.001,126.35555,139.1396,50.004,147.21,500.0,7.440568000000001,7.2219999999999995,8.55405,11.890729999999994,6.07,17.312
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-09_14-21-59_run-1336/latencies_ce_batch_2025-11-09_14-21-59.csv,S3,3,concurrent,ce_batch,2025-11-09_14-21-59_run-1336,1336,2025-11-09T14:21:59,2025-11-09T14:21:59,2025-11-09,500,500,0.0,2025-11-09T14:22:01+00:00,2025-11-09T14:26:06+00:00,500.0,19.21689,18.2265,24.95335,29.717669999999995,14.929,33.627,500.0,11.610774,11.489,12.64195,13.528569999999995,10.583,20.476
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-09_14-21-59_run-1336/latencies_ce_nobatch_2025-11-09_14-21-59.csv,S3,3,concurrent,ce_nobatch,2025-11-09_14-21-59_run-1336,1336,2025-11-09T14:21:59,2025-11-09T14:21:59,2025-11-09,500,500,0.0,2025-11-09T14:22:01+00:00,2025-11-09T14:26:06+00:00,500.0,15.877934,13.975999999999999,23.68039999999999,26.88208,10.258,29.471,500.0,6.175008,6.0885,6.946949999999999,7.44512,5.091,13.226
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-09_14-21-59_run-1336/latencies_cr_batch_2025-11-09_14-21-59.csv,S3,3,concurrent,cr_batch,2025-11-09_14-21-59_run-1336,1336,2025-11-09T14:21:59,2025-11-09T14:21:59,2025-11-09,500,500,0.0,2025-11-09T14:22:01+00:00,2025-11-09T14:26:06+00:00,500.0,106.632244,104.89949999999999,130.9931,146.4539,74.491,153.191,500.0,13.089322,12.756,14.898699999999993,20.48246,11.654,21.357
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-09_14-21-59_run-1336/latencies_cr_nobatch_2025-11-09_14-21-59.csv,S3,3,concurrent,cr_nobatch,2025-11-09_14-21-59_run-1336,1336,2025-11-09T14:21:59,2025-11-09T14:21:59,2025-11-09,500,500,0.0,2025-11-09T14:22:01+00:00,2025-11-09T14:26:06+00:00,500.0,103.472938,98.98750000000001,127.7194,143.53243999999998,66.805,1108.513,500.0,7.580021999999999,7.3485,8.503449999999994,11.782569999999987,6.177,41.681
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-09_14-26-07_run-2627/latencies_ce_batch_2025-11-09_14-26-07.csv,S3,3,independent,ce_batch,2025-11-09_14-26-07_run-2627,2627,2025-11-09T14:26:07,2025-11-09T14:26:07,2025-11-09,500,500,0.0,2025-11-09T14:26:08+00:00,2025-11-09T14:28:06+00:00,500.0,17.735684000000003,16.981,22.292399999999994,26.756479999999986,14.288,49.368,500.0,11.413902,11.245,12.184249999999999,13.232709999999996,9.625,43.746
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-09_14-26-07_run-2627/latencies_ce_nobatch_2025-11-09_14-26-07.csv,S3,3,independent,ce_nobatch,2025-11-09_14-26-07_run-2627,2627,2025-11-09T14:26:07,2025-11-09T14:26:07,2025-11-09,500,500,0.0,2025-11-09T14:26:08+00:00,2025-11-09T14:28:03+00:00,500.0,12.700274000000002,11.86,18.642049999999998,22.260559999999995,8.208,43.589,500.0,6.117648,6.0445,6.92105,7.853629999999999,3.77,9.454
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-09_14-26-07_run-2627/latencies_cr_batch_2025-11-09_14-26-07.csv,S3,3,independent,cr_batch,2025-11-09_14-26-07_run-2627,2627,2025-11-09T14:26:07,2025-11-09T14:26:07,2025-11-09,500,500,0.0,2025-11-09T14:26:08+00:00,2025-11-09T14:28:31+00:00,500.0,100.56626999999999,106.0245,133.7167,146.20513999999997,51.006,189.572,500.0,12.606772000000001,12.489,13.694499999999998,14.629359999999998,10.324,20.253
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-09_14-26-07_run-2627/latencies_cr_nobatch_2025-11-09_14-26-07.csv,S3,3,independent,cr_nobatch,2025-11-09_14-26-07_run-2627,2627,2025-11-09T14:26:07,2025-11-09T14:26:07,2025-11-09,500,500,0.0,2025-11-09T14:26:08+00:00,2025-11-09T14:28:29+00:00,500.0,95.09882400000001,99.911,129.5341,140.41108,48.987,182.007,500.0,7.251122,7.175,8.136999999999999,9.128549999999999,5.378,13.219
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_concurrent/2025-11-09_13-27-12_run-0373/latencies_ce_batch_2025-11-09_13-27-12.csv,S4,4,concurrent,ce_batch,2025-11-09_13-27-12_run-0373,0373,2025-11-09T13:27:12,2025-11-09T13:27:12,2025-11-09,500,500,0.0,2025-11-09T13:27:14+00:00,2025-11-09T13:31:22+00:00,500.0,23.507246,21.8015,34.91954999999999,45.24325999999999,16.952,50.63,500.0,13.884975999999998,12.756499999999999,19.7349,26.636009999999978,10.983,44.51
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_concurrent/2025-11-09_13-27-12_run-0373/latencies_ce_nobatch_2025-11-09_13-27-12.csv,S4,4,concurrent,ce_nobatch,2025-11-09_13-27-12_run-0373,0373,2025-11-09T13:27:12,2025-11-09T13:27:12,2025-11-09,500,500,0.0,2025-11-09T13:27:14+00:00,2025-11-09T13:31:22+00:00,500.0,19.192858,17.6965,30.34314999999999,42.58590999999996,10.86,52.364,500.0,7.462724000000001,6.8134999999999994,11.220799999999995,16.929709999999996,5.627,24.108
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_concurrent/2025-11-09_13-27-12_run-0373/latencies_cr_batch_2025-11-09_13-27-12.csv,S4,4,concurrent,cr_batch,2025-11-09_13-27-12_run-0373,0373,2025-11-09T13:27:12,2025-11-09T13:27:12,2025-11-09,500,500,0.0,2025-11-09T13:27:14+00:00,2025-11-09T13:31:22+00:00,500.0,110.16736999999999,108.97149999999999,135.34099999999995,148.12673999999996,72.625,158.106,500.0,12.750350000000001,12.5125,13.800649999999997,21.246879999999997,11.276,25.345
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_concurrent/2025-11-09_13-27-12_run-0373/latencies_cr_nobatch_2025-11-09_13-27-12.csv,S4,4,concurrent,cr_nobatch,2025-11-09_13-27-12_run-0373,0373,2025-11-09T13:27:12,2025-11-09T13:27:12,2025-11-09,500,500,0.0,2025-11-09T13:27:14+00:00,2025-11-09T13:31:22+00:00,500.0,104.707318,103.801,132.78794999999997,146.53966999999994,67.342,178.715,500.0,7.694944,7.307,8.492649999999998,15.95752,5.943,83.48
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_independent/2025-11-09_13-31-22_run-1842/latencies_ce_batch_2025-11-09_13-31-22.csv,S4,4,independent,ce_batch,2025-11-09_13-31-22_run-1842,1842,2025-11-09T13:31:22,2025-11-09T13:31:22,2025-11-09,500,500,0.0,2025-11-09T13:31:24+00:00,2025-11-09T13:33:25+00:00,500.0,21.80534,19.939999999999998,31.98149999999999,43.82361999999998,15.741,74.691,500.0,13.774209999999998,12.61,20.04685,29.119319999999995,10.364,39.744
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_independent/2025-11-09_13-31-22_run-1842/latencies_ce_nobatch_2025-11-09_13-31-22.csv,S4,4,independent,ce_nobatch,2025-11-09_13-31-22_run-1842,1842,2025-11-09T13:31:22,2025-11-09T13:31:22,2025-11-09,500,500,0.0,2025-11-09T13:31:24+00:00,2025-11-09T13:33:24+00:00,500.0,15.741507999999998,13.7345,25.558499999999995,31.90833999999998,10.373,49.617,500.0,7.3804799999999995,6.6315,11.697449999999995,15.727729999999989,4.627,27.413
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_independent/2025-11-09_13-31-22_run-1842/latencies_cr_batch_2025-11-09_13-31-22.csv,S4,4,independent,cr_batch,2025-11-09_13-31-22_run-1842,1842,2025-11-09T13:31:22,2025-11-09T13:31:22,2025-11-09,500,500,0.0,2025-11-09T13:31:24+00:00,2025-11-09T13:33:49+00:00,500.0,101.97198,106.76249999999999,135.5656,148.14766,50.597,199.31,500.0,12.754786,12.5975,13.700849999999999,17.067989999999995,11.007,21.316
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_independent/2025-11-09_13-31-22_run-1842/latencies_cr_nobatch_2025-11-09_13-31-22.csv,S4,4,independent,cr_nobatch,2025-11-09_13-31-22_run-1842,1842,2025-11-09T13:31:22,2025-11-09T13:31:22,2025-11-09,500,500,0.0,2025-11-09T13:31:24+00:00,2025-11-09T13:33:48+00:00,500.0,96.42826800000002,100.6705,130.9031,144.18126999999998,50.426,176.292,500.0,7.378036,7.208,8.401899999999996,12.049949999999994,5.564,16.824
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-11_21-05-11_run-2230/latencies_ce_batch_2025-11-11_21-05-11.csv,S2,2,concurrent,ce_batch,2025-11-11_21-05-11_run-2230,2230,2025-11-11T21:05:11,2025-11-11T21:05:11,2025-11-11,500,500,0.0,2025-11-11T21:05:13+00:00,2025-11-11T21:09:14+00:00,500.0,18.737946000000004,17.6495,23.603149999999992,26.723859999999988,15.216,33.794,500.0,11.817096000000001,11.699,12.8637,13.769879999999997,10.789,19.764
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-11_21-05-11_run-2230/latencies_ce_nobatch_2025-11-11_21-05-11.csv,S2,2,concurrent,ce_nobatch,2025-11-11_21-05-11_run-2230,2230,2025-11-11T21:05:11,2025-11-11T21:05:11,2025-11-11,500,500,0.0,2025-11-11T21:05:13+00:00,2025-11-11T21:09:14+00:00,500.0,15.194234,13.5855,23.2365,25.714379999999988,9.742,28.557,500.0,6.395932000000001,6.3365,7.214,7.58126,5.479,8.93
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-11_21-05-11_run-2230/latencies_cr_batch_2025-11-11_21-05-11.csv,S2,2,concurrent,cr_batch,2025-11-11_21-05-11_run-2230,2230,2025-11-11T21:05:11,2025-11-11T21:05:11,2025-11-11,500,500,0.0,2025-11-11T21:05:13+00:00,2025-11-11T21:09:14+00:00,500.0,104.549138,103.38900000000001,125.66624999999998,144.85957,77.429,187.174,500.0,13.154872,12.894,14.18015,18.540509999999998,11.803,31.741
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_concurrent/2025-11-11_21-05-11_run-2230/latencies_cr_nobatch_2025-11-11_21-05-11.csv,S2,2,concurrent,cr_nobatch,2025-11-11_21-05-11_run-2230,2230,2025-11-11T21:05:11,2025-11-11T21:05:11,2025-11-11,500,500,0.0,2025-11-11T21:05:13+00:00,2025-11-11T21:09:14+00:00,500.0,98.18022599999999,95.304,125.04054999999995,150.38440999999997,67.615,160.628,500.0,7.817286,7.529999999999999,9.653299999999994,12.905109999999999,6.384,19.266
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-11_21-09-14_run-4957/latencies_ce_batch_2025-11-11_21-09-14.csv,S2,2,independent,ce_batch,2025-11-11_21-09-14_run-4957,4957,2025-11-11T21:09:14,2025-11-11T21:09:14,2025-11-11,500,500,0.0,2025-11-11T21:09:16+00:00,2025-11-11T21:11:11+00:00,500.0,18.13878,17.217,22.684949999999997,27.64115,14.933,75.087,500.0,11.985975999999999,11.635,12.735299999999999,15.964089999999997,10.763,70.615
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-11_21-09-14_run-4957/latencies_ce_nobatch_2025-11-11_21-09-14.csv,S2,2,independent,ce_nobatch,2025-11-11_21-09-14_run-4957,4957,2025-11-11T21:09:14,2025-11-11T21:09:14,2025-11-11,500,500,0.0,2025-11-11T21:09:16+00:00,2025-11-11T21:11:08+00:00,500.0,13.008492,12.0205,18.38134999999999,23.605139999999995,9.552,75.099,500.0,6.663814,6.38,7.365949999999998,11.114090000000001,5.468,70.162
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-11_21-09-14_run-4957/latencies_cr_batch_2025-11-11_21-09-14.csv,S2,2,independent,cr_batch,2025-11-11_21-09-14_run-4957,4957,2025-11-11T21:09:14,2025-11-11T21:09:14,2025-11-11,500,500,0.0,2025-11-11T21:09:16+00:00,2025-11-11T21:11:35+00:00,500.0,97.863522,102.5795,128.65345,136.97372000000001,50.326,151.835,500.0,13.158918000000002,12.929,15.348099999999997,17.92635,11.643,18.391
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S2_independent/2025-11-11_21-09-14_run-4957/latencies_cr_nobatch_2025-11-11_21-09-14.csv,S2,2,independent,cr_nobatch,2025-11-11_21-09-14_run-4957,4957,2025-11-11T21:09:14,2025-11-11T21:09:14,2025-11-11,500,500,0.0,2025-11-11T21:09:16+00:00,2025-11-11T21:11:34+00:00,500.0,93.311978,98.776,125.09729999999998,138.07142999999996,49.882,149.874,500.0,7.8180499999999995,7.6065000000000005,9.318199999999988,12.531289999999995,6.33,14.865
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-11_19-58-48_run-5611/latencies_ce_batch_2025-11-11_19-58-48.csv,S3,3,concurrent,ce_batch,2025-11-11_19-58-48_run-5611,5611,2025-11-11T19:58:48,2025-11-11T19:58:48,2025-11-11,500,500,0.0,2025-11-11T19:58:50+00:00,2025-11-11T20:02:55+00:00,500.0,19.731332000000002,18.4565,25.685449999999992,28.542329999999996,15.451,34.695,500.0,11.898346,11.743500000000001,12.973549999999998,13.873109999999999,10.885,29.484
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-11_19-58-48_run-5611/latencies_ce_nobatch_2025-11-11_19-58-48.csv,S3,3,concurrent,ce_nobatch,2025-11-11_19-58-48_run-5611,5611,2025-11-11T19:58:48,2025-11-11T19:58:48,2025-11-11,500,500,0.0,2025-11-11T19:58:50+00:00,2025-11-11T20:02:55+00:00,500.0,16.192842,14.071000000000002,24.465899999999998,27.369919999999997,9.883,29.782,500.0,6.482710000000001,6.397,7.3301,8.630339999999999,5.442,9.84
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-11_19-58-48_run-5611/latencies_cr_batch_2025-11-11_19-58-48.csv,S3,3,concurrent,cr_batch,2025-11-11_19-58-48_run-5611,5611,2025-11-11T19:58:48,2025-11-11T19:58:48,2025-11-11,500,500,0.0,2025-11-11T19:58:50+00:00,2025-11-11T20:02:55+00:00,500.0,106.17724799999999,105.2305,126.09324999999997,143.12915999999998,75.444,164.055,500.0,13.074848000000001,12.784,14.82775,20.26105,11.756,22.289
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_concurrent/2025-11-11_19-58-48_run-5611/latencies_cr_nobatch_2025-11-11_19-58-48.csv,S3,3,concurrent,cr_nobatch,2025-11-11_19-58-48_run-5611,5611,2025-11-11T19:58:48,2025-11-11T19:58:48,2025-11-11,500,500,0.0,2025-11-11T19:58:50+00:00,2025-11-11T20:02:55+00:00,500.0,100.520914,99.5735,124.07845,138.10314,65.357,169.017,500.0,7.770170000000001,7.485,8.907949999999992,15.005609999999988,6.497,19.423
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-11_20-02-55_run-4690/latencies_ce_batch_2025-11-11_20-02-55.csv,S3,3,independent,ce_batch,2025-11-11_20-02-55_run-4690,4690,2025-11-11T20:02:55,2025-11-11T20:02:55,2025-11-11,500,500,0.0,2025-11-11T20:02:57+00:00,2025-11-11T20:04:55+00:00,500.0,18.347702,17.6635,22.884499999999996,26.06288,14.101,42.683,500.0,11.823284,11.6425,12.716199999999995,14.660369999999993,9.991,35.962
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-11_20-02-55_run-4690/latencies_ce_nobatch_2025-11-11_20-02-55.csv,S3,3,independent,ce_nobatch,2025-11-11_20-02-55_run-4690,4690,2025-11-11T20:02:55,2025-11-11T20:02:55,2025-11-11,500,500,0.0,2025-11-11T20:02:57+00:00,2025-11-11T20:04:52+00:00,500.0,13.505702000000001,12.540500000000002,19.39909999999999,23.689319999999995,9.928,27.084,500.0,6.529596,6.448,7.396699999999998,8.181479999999999,5.073,9.243
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-11_20-02-55_run-4690/latencies_cr_batch_2025-11-11_20-02-55.csv,S3,3,independent,cr_batch,2025-11-11_20-02-55_run-4690,4690,2025-11-11T20:02:55,2025-11-11T20:02:55,2025-11-11,500,500,0.0,2025-11-11T20:02:57+00:00,2025-11-11T20:05:20+00:00,500.0,100.2075,104.3715,133.42249999999999,148.03103999999996,50.915,180.434,500.0,13.268949999999998,12.942,15.843399999999985,19.07391999999999,10.972,20.648
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S3_independent/2025-11-11_20-02-55_run-4690/latencies_cr_nobatch_2025-11-11_20-02-55.csv,S3,3,independent,cr_nobatch,2025-11-11_20-02-55_run-4690,4690,2025-11-11T20:02:55,2025-11-11T20:02:55,2025-11-11,500,500,0.0,2025-11-11T20:02:57+00:00,2025-11-11T20:05:18+00:00,500.0,95.514704,100.679,128.02175,145.22339,50.59,154.475,500.0,7.84001,7.5875,9.896849999999988,13.042229999999996,6.377,15.364
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_concurrent/2025-11-11_19-37-45_run-1761/latencies_ce_batch_2025-11-11_19-37-45.csv,S4,4,concurrent,ce_batch,2025-11-11_19-37-45_run-1761,1761,2025-11-11T19:37:45,2025-11-11T19:37:45,2025-11-11,500,500,0.0,2025-11-11T19:37:47+00:00,2025-11-11T19:41:54+00:00,500.0,24.443337999999997,23.1685,36.2733,43.119009999999996,16.676,58.308,500.0,14.485815999999998,13.216000000000001,20.766299999999994,28.242729999999987,11.332,44.523
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_concurrent/2025-11-11_19-37-45_run-1761/latencies_ce_nobatch_2025-11-11_19-37-45.csv,S4,4,concurrent,ce_nobatch,2025-11-11_19-37-45_run-1761,1761,2025-11-11T19:37:45,2025-11-11T19:37:45,2025-11-11,500,500,0.0,2025-11-11T19:37:47+00:00,2025-11-11T19:41:54+00:00,500.0,20.689610000000002,19.0685,34.96424999999998,43.66986999999999,11.283,87.749,500.0,8.116494000000001,7.263,13.77685,19.5133,5.879,23.201
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_concurrent/2025-11-11_19-37-45_run-1761/latencies_cr_batch_2025-11-11_19-37-45.csv,S4,4,concurrent,cr_batch,2025-11-11_19-37-45_run-1761,1761,2025-11-11T19:37:45,2025-11-11T19:37:45,2025-11-11,500,500,0.0,2025-11-11T19:37:47+00:00,2025-11-11T19:41:54+00:00,500.0,109.288614,107.85650000000001,135.2054,150.56737999999999,75.566,174.746,500.0,13.14648,12.8015,15.519349999999998,20.097239999999992,11.687,23.08
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_concurrent/2025-11-11_19-37-45_run-1761/latencies_cr_nobatch_2025-11-11_19-37-45.csv,S4,4,concurrent,cr_nobatch,2025-11-11_19-37-45_run-1761,1761,2025-11-11T19:37:45,2025-11-11T19:37:45,2025-11-11,500,500,0.0,2025-11-11T19:37:47+00:00,2025-11-11T19:41:54+00:00,500.0,102.922576,101.759,129.89424999999997,141.8059,66.089,152.077,500.0,7.619996,7.3505,9.032349999999994,12.84859,6.417,15.8
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_independent/2025-11-11_19-41-54_run-1341/latencies_ce_batch_2025-11-11_19-41-54.csv,S4,4,independent,ce_batch,2025-11-11_19-41-54_run-1341,1341,2025-11-11T19:41:54,2025-11-11T19:41:54,2025-11-11,500,500,0.0,2025-11-11T19:41:56+00:00,2025-11-11T19:43:56+00:00,500.0,22.44563,20.561999999999998,31.79774999999999,44.337099999999985,16.615,56.363,500.0,14.084119999999999,12.8225,20.20955,24.396149999999995,11.034,43.591
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_independent/2025-11-11_19-41-54_run-1341/latencies_ce_nobatch_2025-11-11_19-41-54.csv,S4,4,independent,ce_nobatch,2025-11-11_19-41-54_run-1341,1341,2025-11-11T19:41:54,2025-11-11T19:41:54,2025-11-11,500,500,0.0,2025-11-11T19:41:56+00:00,2025-11-11T19:43:54+00:00,500.0,16.19763,14.3045,27.862499999999986,35.680009999999996,10.652,48.955,500.0,7.736211999999999,6.8885000000000005,11.964449999999994,19.718069999999987,5.783,35.809
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_independent/2025-11-11_19-41-54_run-1341/latencies_cr_batch_2025-11-11_19-41-54.csv,S4,4,independent,cr_batch,2025-11-11_19-41-54_run-1341,1341,2025-11-11T19:41:54,2025-11-11T19:41:54,2025-11-11,500,500,0.0,2025-11-11T19:41:56+00:00,2025-11-11T19:44:20+00:00,500.0,100.540576,106.02449999999999,132.46189999999996,142.71471,51.818,185.733,500.0,12.887329999999999,12.7325,13.98015,16.877699999999994,10.78,23.041
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S4_independent/2025-11-11_19-41-54_run-1341/latencies_cr_nobatch_2025-11-11_19-41-54.csv,S4,4,independent,cr_nobatch,2025-11-11_19-41-54_run-1341,1341,2025-11-11T19:41:54,2025-11-11T19:41:54,2025-11-11,500,500,0.0,2025-11-11T19:41:56+00:00,2025-11-11T19:44:19+00:00,500.0,96.745892,102.39250000000001,129.85824999999997,144.37595999999996,49.207,158.274,500.0,7.67291,7.4045000000000005,9.115199999999989,14.360069999999999,6.319,16.619
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_concurrent/2025-11-14_21-17-29_run-2627/latencies_ce_batch_2025-11-14_21-17-29.csv,S0,0,concurrent,ce_batch,2025-11-14_21-17-29_run-2627,2627,2025-11-14T21:17:29,2025-11-14T21:17:29,2025-11-14,500,500,0.0,2025-11-14T21:17:31+00:00,2025-11-14T21:21:26+00:00,500.0,13.378216,12.9455,16.958849999999995,19.579929999999997,10.595,30.965,500.0,12.227654000000001,12.009,13.66955,17.29959,10.013,29.283
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_concurrent/2025-11-14_21-17-29_run-2627/latencies_ce_nobatch_2025-11-14_21-17-29.csv,S0,0,concurrent,ce_nobatch,2025-11-14_21-17-29_run-2627,2627,2025-11-14T21:17:29,2025-11-14T21:17:29,2025-11-14,500,500,0.0,2025-11-14T21:17:31+00:00,2025-11-14T21:21:26+00:00,500.0,8.431858,7.699,13.271099999999999,15.662469999999988,5.519,20.662,500.0,6.915719999999999,6.666,8.696999999999997,11.809109999999999,4.746,19.713
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_concurrent/2025-11-14_21-17-29_run-2627/latencies_cr_batch_2025-11-14_21-17-29.csv,S0,0,concurrent,cr_batch,2025-11-14_21-17-29_run-2627,2627,2025-11-14T21:17:29,2025-11-14T21:17:29,2025-11-14,500,500,0.0,2025-11-14T21:17:31+00:00,2025-11-14T21:21:26+00:00,500.0,104.70432000000001,103.0685,128.7903,140.97898,73.167,143.02,500.0,13.493334,13.336,14.964049999999999,17.575549999999996,11.886,19.879
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_concurrent/2025-11-14_21-17-29_run-2627/latencies_cr_nobatch_2025-11-14_21-17-29.csv,S0,0,concurrent,cr_nobatch,2025-11-14_21-17-29_run-2627,2627,2025-11-14T21:17:29,2025-11-14T21:17:29,2025-11-14,500,500,0.0,2025-11-14T21:17:31+00:00,2025-11-14T21:21:26+00:00,500.0,101.642568,98.0435,128.35154999999995,143.3707,68.683,171.524,500.0,8.221502000000001,8.021,9.855499999999997,12.59884,6.694,14.848
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_independent/2025-11-14_21-21-27_run-1587/latencies_ce_batch_2025-11-14_21-21-27.csv,S0,0,independent,ce_batch,2025-11-14_21-21-27_run-1587,1587,2025-11-14T21:21:27,2025-11-14T21:21:27,2025-11-14,500,500,0.0,2025-11-14T21:21:28+00:00,2025-11-14T21:23:18+00:00,500.0,13.540912,12.909,17.860749999999996,22.939009999999996,11.107,36.862,500.0,12.22634,11.9625,13.336449999999997,17.13107999999999,10.606,33.659
/Users/susannahufnagl/Desktop/UNI_Bachelor/TU Berlin/lebach/ba/Testresults/S0_independent/2025-11-14_21-21-27_run-1587/latencies_ce_nobatch_2025-11-14_21-21-27.csv,S0,0,independent,ce_nobatch,2025-11-14_21-21-27_run-1587,1587,2025-11-14T21:21:27,2025-11-14T21:21:27,2025-11-14,500,500,0.0,2025-11-14T21:21:28+00:00,2025-11-14T21:23:15+00:00,500.0,8.210248,7.6065000000000005,12.646649999999998,16.55382999999998,4.723,28.888,500.0,6.888336000000001,6.673,8.0633,11.857289999999999,4.285,28.164
