run_date,stage_num,stage_label,mode,workload,client_mean_mean,client_mean_std,client_p50_mean,client_p50_std,client_p95_mean,client_p95_std,client_p99_mean,client_p99_std,server_mean_mean,server_mean_std,server_p50_mean,server_p50_std,server_p95_mean,server_p95_std,server_p99_mean,server_p99_std,successful_samples_mean,error_rate_mean,client_mean_mean_delta_prev,client_mean_mean_delta_from_s0,client_mean_std_delta_prev,client_mean_std_delta_from_s0,client_p50_mean_delta_prev,client_p50_mean_delta_from_s0,client_p50_std_delta_prev,client_p50_std_delta_from_s0,client_p95_mean_delta_prev,client_p95_mean_delta_from_s0,client_p95_std_delta_prev,client_p95_std_delta_from_s0,client_p99_mean_delta_prev,client_p99_mean_delta_from_s0,client_p99_std_delta_prev,client_p99_std_delta_from_s0,server_mean_mean_delta_prev,server_mean_mean_delta_from_s0,server_mean_std_delta_prev,server_mean_std_delta_from_s0,server_p50_mean_delta_prev,server_p50_mean_delta_from_s0,server_p50_std_delta_prev,server_p50_std_delta_from_s0,server_p95_mean_delta_prev,server_p95_mean_delta_from_s0,server_p95_std_delta_prev,server_p95_std_delta_from_s0,server_p99_mean_delta_prev,server_p99_mean_delta_from_s0,server_p99_std_delta_prev,server_p99_std_delta_from_s0
2025-11-06,1,S1,independent,ce_nobatch,12.884701999999999,,12.192,,18.077749999999998,,24.955759999999998,,6.566714,,6.3195,,7.988749999999987,,11.994219999999993,,500.0,0.0,4.382805999999999,4.382805999999999,,,4.258000000000001,4.258000000000001,,,5.6777,5.6777,,,9.505619999999999,9.505619999999999,,,-0.08584199999999953,-0.08584199999999953,,,-0.13900000000000023,-0.13900000000000023,,,0.25109999999998855,0.25109999999998855,,,0.8257399999999944,0.8257399999999944,,
2025-11-06,0,S0,independent,cr_batch,182.514594,,201.904,,251.53899999999996,,264.21410000000003,,12.605922,,12.473500000000001,,13.554699999999997,,15.112329999999993,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-06,1,S1,independent,cr_batch,181.6517,,196.68599999999998,,253.60054999999994,,279.48033999999996,,12.74084,,12.477,,14.15104999999999,,19.58111,,500.0,0.0,-0.862893999999983,-0.862893999999983,,,-5.218000000000018,-5.218000000000018,,,2.0615499999999827,2.0615499999999827,,,15.266239999999925,15.266239999999925,,,0.13491800000000076,0.13491800000000076,,,0.0034999999999989484,0.0034999999999989484,,,0.5963499999999939,0.5963499999999939,,,4.468780000000006,4.468780000000006,,
2025-11-06,0,S0,independent,cr_nobatch,179.70138400000002,,201.754,,247.66324999999998,,268.09943999999996,,7.3431999999999995,,7.1695,,8.235399999999998,,12.119469999999998,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-06,1,S1,independent,cr_nobatch,177.051792,,194.7555,,241.83104999999998,,271.85374999999993,,7.450996,,7.157,,8.447399999999998,,15.318829999999997,,500.0,0.0,-2.6495920000000126,-2.6495920000000126,,,-6.998499999999979,-6.998499999999979,,,-5.8322,-5.8322,,,3.7543099999999754,3.7543099999999754,,,0.10779600000000045,0.10779600000000045,,,-0.012500000000000178,-0.012500000000000178,,,0.21199999999999974,0.21199999999999974,,,3.1993599999999986,3.1993599999999986,,
2025-11-07,1,S1,concurrent,ce_batch,18.948784,,18.195999999999998,,24.40905,,28.15484,,12.437766,,12.066,,15.00134999999999,,18.495499999999996,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-07,2,S2,concurrent,ce_batch,18.791379999999997,,18.029,,23.856349999999996,,29.045659999999998,,12.280617999999999,,12.1095,,13.37495,,16.081569999999985,,500.0,0.0,-0.1574040000000032,-0.1574040000000032,,,-0.16699999999999804,-0.16699999999999804,,,-0.5527000000000051,-0.5527000000000051,,,0.890819999999998,0.890819999999998,,,-0.15714800000000118,-0.15714800000000118,,,0.04349999999999987,0.04349999999999987,,,-1.6263999999999896,-1.6263999999999896,,,-2.4139300000000112,-2.4139300000000112,,
2025-11-07,1,S1,concurrent,ce_nobatch,13.490011999999998,,12.68,,18.959499999999995,,22.842959999999994,,6.868755999999999,,6.652,,8.274899999999997,,12.165409999999984,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
2025-11-07,2,S2,concurrent,ce_nobatch,13.414130000000002,,12.702,,17.692899999999995,,23.519149999999996,,6.819896000000001,,6.667,,7.810749999999999,,10.397349999999994,,500.0,0.0,-0.07588199999999645,-0.07588199999999645,,,0.02200000000000024,0.02200000000000024,,,-1.2666000000000004,-1.2666000000000004,,,0.6761900000000018,0.6761900000000018,,,-0.04885999999999857,-0.04885999999999857,,,0.01499999999999968,0.01499999999999968,,,-0.4641499999999983,-0.4641499999999983,,,-1.7680599999999895,-1.7680599999999895,,
2025-11-07,1,S1,concurrent,cr_batch,212.56914400000002,,211.4755,,258.59225,,267.21608,,12.456779999999998,,12.280999999999999,,13.2625,,20.81641,,500.0,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,
